"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/26/2019","AQS","060850002","3","3.5","ug/m3 LC","15","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"02/27/2019","AQS","060850002","3","1.1","ug/m3 LC","5","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"02/28/2019","AQS","060850002","3","1.9","ug/m3 LC","8","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/01/2019","AQS","060850002","3","3.2","ug/m3 LC","13","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/02/2019","AQS","060850002","3","1.4","ug/m3 LC","6","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/03/2019","AQS","060850002","3","0.8","ug/m3 LC","3","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/04/2019","AQS","060850002","3","3.1","ug/m3 LC","13","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/05/2019","AQS","060850002","3","3.2","ug/m3 LC","13","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/06/2019","AQS","060850002","3","2.4","ug/m3 LC","10","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/07/2019","AQS","060850002","3","2.5","ug/m3 LC","10","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/08/2019","AQS","060850002","3","4.3","ug/m3 LC","18","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/09/2019","AQS","060850002","3","3.4","ug/m3 LC","14","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/10/2019","AQS","060850002","3","2.8","ug/m3 LC","12","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/11/2019","AQS","060850002","3","4.7","ug/m3 LC","20","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/12/2019","AQS","060850002","3","6","ug/m3 LC","25","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/13/2019","AQS","060850002","3","4","ug/m3 LC","17","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/14/2019","AQS","060850002","3","3.3","ug/m3 LC","14","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/15/2019","AQS","060850002","3","5","ug/m3 LC","21","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/16/2019","AQS","060850002","3","7.2","ug/m3 LC","30","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/17/2019","AQS","060850002","3","7","ug/m3 LC","29","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/18/2019","AQS","060850002","3","9.2","ug/m3 LC","38","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/19/2019","AQS","060850002","3","6.4","ug/m3 LC","27","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/20/2019","AQS","060850002","3","3","ug/m3 LC","13","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/21/2019","AQS","060850002","3","2.7","ug/m3 LC","11","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/22/2019","AQS","060850002","3","4.2","ug/m3 LC","18","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/23/2019","AQS","060850002","3","4.2","ug/m3 LC","18","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
